C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_17_06_170.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_17_06_170.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_17_06_170.jpg,0,1,0,12.20099
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_17_06_239.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_17_06_239.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_17_06_239.jpg,0,1,0,12.32157
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_17_06_331.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_17_06_331.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_17_06_331.jpg,0,1,0,12.65019
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_17_06_438.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_17_06_438.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_17_06_438.jpg,0,1,0,12.55969
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_17_06_510.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_17_06_510.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_17_06_510.jpg,0,1,0,12.96381
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_17_06_588.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_17_06_588.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_17_06_588.jpg,0,1,0,13.45112
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_17_06_664.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_17_06_664.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_17_06_664.jpg,0,1,0,13.93412
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_17_06_744.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_17_06_744.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_17_06_744.jpg,0,1,0,14.73048
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_17_06_821.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_17_06_821.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_17_06_821.jpg,0,1,0,15.35745
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_17_06_895.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_17_06_895.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_17_06_895.jpg,0,1,0,15.76332
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_43_338.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_43_338.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_43_338.jpg,0,0,0,5.34385
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_43_437.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_43_437.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_43_437.jpg,0,0,0,5.29022
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_43_505.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_43_505.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_43_505.jpg,0,0,0,5.247704
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_43_605.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_43_605.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_43_605.jpg,0,0,0,5.195038
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_43_685.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_43_685.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_43_685.jpg,0,0,0,5.153285
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_43_784.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_43_784.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_43_784.jpg,0,0,0,5.101566
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_43_876.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_43_876.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_43_876.jpg,0,0,0,5.060565
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_43_970.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_43_970.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_43_970.jpg,0,0,0,5.009776
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_066.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_066.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_066.jpg,0,0.2845398,0,5.227012
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_153.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_153.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_153.jpg,0,0.5501529,0,5.641653
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_243.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_243.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_243.jpg,0,0.8193525,0,6.49701
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_329.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_329.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_329.jpg,0,1,0,7.379024
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_419.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_419.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_419.jpg,0,1,0,8.286278
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_507.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_507.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_507.jpg,0,1,0,9.410558
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_595.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_595.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_595.jpg,0,1,0,10.30197
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_687.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_687.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_687.jpg,0,0.8597866,0,11.31767
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_782.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_782.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_782.jpg,0,0.5999224,0,11.49658
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_859.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_859.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_859.jpg,0,0.6037642,0,12.13612
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_44_957.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_44_957.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_44_957.jpg,0,0.866302,0,12.96599
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_033.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_033.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_033.jpg,0,1,0,14.04362
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_126.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_126.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_126.jpg,-0.15,1,0,14.83555
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_214.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_214.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_214.jpg,-0.35,1,0,15.7108
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_302.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_302.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_302.jpg,0,1,0,16.91338
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_390.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_390.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_390.jpg,0,1,0,17.74111
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_476.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_476.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_476.jpg,0,1,0,18.55548
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_559.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_559.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_559.jpg,0,1,0,19.36246
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_645.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_645.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_645.jpg,0,1,0,20.25933
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_730.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_730.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_730.jpg,0,1,0,21.07937
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_817.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_817.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_817.jpg,0,1,0,21.89147
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_905.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_905.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_905.jpg,0,1,0,22.91463
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_45_988.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_45_988.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_45_988.jpg,0,1,0,23.6918
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_075.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_075.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_075.jpg,0,1,0,24.46554
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_158.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_158.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_158.jpg,0,1,0,25.23531
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_243.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_243.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_243.jpg,0,1,0,26.18938
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_321.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_321.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_321.jpg,0,1,0,26.75742
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_401.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_401.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_401.jpg,0,1,0,27.50955
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_479.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_479.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_479.jpg,0,1,0,28.25566
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_560.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_560.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_560.jpg,0,1,0,28.99564
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_640.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_640.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_640.jpg,0,1,0,29.72975
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_716.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_716.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_716.jpg,0,1,0,30.19089
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_816.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_816.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_816.jpg,0,1,0,30.18995
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_906.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_906.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_906.jpg,0,0.9164311,0,30.16333
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_46_986.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_46_986.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_46_986.jpg,0.1,0.6736917,0,30.09925
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_27_47_064.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_27_47_064.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_27_47_064.jpg,0.3,0.4441195,0,30.01622
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_50_590.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_50_590.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_50_590.jpg,0,0,0,5.835415E-05
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_50_658.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_50_658.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_50_658.jpg,0,0,0,7.205603E-05
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_50_730.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_50_730.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_50_730.jpg,0,0,0,9.244725E-05
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_50_803.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_50_803.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_50_803.jpg,0,0,0,0.0001209564
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_50_869.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_50_869.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_50_869.jpg,0,0,0,0.0001395525
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_50_943.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_50_943.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_50_943.jpg,0,0,0,0.0001491673
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_025.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_025.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_025.jpg,0,0,0,0.0002419152
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_102.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_102.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_102.jpg,0,0,0,3.945701E-05
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_190.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_190.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_190.jpg,0,0,0,3.335344E-05
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_275.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_275.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_275.jpg,0,0,0,5.536792E-05
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_358.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_358.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_358.jpg,0,0,0,7.448741E-05
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_445.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_445.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_445.jpg,0,0,0,9.657285E-05
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_526.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_526.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_526.jpg,0,0,0,0.0001169976
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_608.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_608.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_608.jpg,0,0,0,0.0001455068
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_693.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_693.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_693.jpg,0,0,0,0.000162839
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_794.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_794.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_794.jpg,0,0.2593281,0,0.1373359
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_03_15_28_51_881.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_03_15_28_51_881.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_03_15_28_51_881.jpg,0,0.5246325,0,0.6747907
